invoice_id,siren,vendor_name,iban,amount,currency,invoice_date,posting_date,po_number,user_id,cost_center,gl_account,is_fraud,fraud_type
INV00002707,369155942,Paul et Fils SCI,FR9212600308356691062715312,3619.38,EUR,2024-08-06,2024-08-10,PO793459,U007,CC973,6061,False,none
INV00001726,892268018,Meunier Riou SARL SAS,FR3076329092791456083318195,115.78,EUR,2024-07-03,2024-07-04,PO899786,U000,CC495,6065,False,none
INV00002662,417154544,Costa SA,FR5121641758231334845871493,1252.32,EUR,2024-12-15,2024-12-21,PO422920,U019,CC368,6065,False,none
INV00003130,955439376,Vaillant S.A.R.L. SASU,FR2592082832308981388158814,4192.79,EUR,2024-06-09,2024-06-16,PO482483,U022,CC724,6181,False,none
INV00000428,651827553,Alexandre SARL SARL,FR4121269428946420362586314,2372.38,EUR,2024-04-04,2024-04-04,PO642479,U002,CC186,6135,False,none
INV00003189,018451462,Godard S.A.R.L. SASU,FR2956981693406088356159514,191.32,EUR,2025-08-27,2025-09-01,PO919875,U022,CC194,6132,False,none
INV00004345,765991624,Cousin SAS,FR7310424624561851744600452,1052.9,EUR,2025-09-11,2025-09-16,PO686316,U010,CC884,6065,False,none
INV00004599,346578713,Hubert SCI,FR0310033092327193745299124,1183.42,EUR,2024-03-18,2024-03-22,PO945920,U001,CC149,6181,False,none
INV00003318,886101581,Thomas Richard S.A.S. SASU,FR5457666567491601692364587,2299.66,EUR,2025-06-11,2025-06-12,PO961729,U024,CC172,6061,False,none
INV00004974,363495788,Da Costa SA,FR8561567933410166687002176,11.45,EUR,2025-01-16,2025-01-18,PO944057,U024,CC496,6063,False,none
INV00003292,074329271,Goncalves SA SARL,FR8234654950050702608698221,2200.66,EUR,2024-12-16,2024-12-16,PO805225,U005,CC715,6135,False,none
INV00001379,304637454,Boulanger SA SA,FR9197592304501896164236103,1051.55,EUR,2025-10-01,2025-10-05,PO871168,U007,CC643,6061,False,none
INV00000807,800439735,Breton Durand SA SA,FR5358752568065625904599080,5436.97,EUR,2025-03-29,2025-03-29,PO705923,U013,CC231,6181,False,none
INV00003566,865890260,Royer et Fils SAS,FR3684148460191344389982780,4214.39,EUR,2025-07-03,2025-07-09,,U016,CC235,6181,False,none
INV00001374,655852398,Delattre S.A.R.L. SARL,FR8812075452798524013223423,525.44,EUR,2024-06-14,2024-06-21,PO842640,U015,CC719,6065,False,none
INV00002470,165726284,Gaudin Charpentier S.A. EURL,FR6595995342836440892687056,226.74,EUR,2025-04-04,2025-04-11,,U002,CC840,6065,False,none
INV00000733,537735158,Leblanc SARL,FR5203758997571130554885102,1104.99,EUR,2025-07-21,2025-07-27,PO849575,U026,CC215,6228,False,none
INV00001564,942788165,Hamel SAS,FR4686287203195419666450573,27168.71,EUR,2025-06-06,2025-06-12,PO525006,U013,CC969,6068,False,none
INV00003034,254629148,Rey Boucher SARL SCI,FR8996931572791940961055661,908.26,EUR,2025-07-07,2025-07-14,PO289110,U010,CC921,6061,False,none
INV00004940,584419866,Gay EURL,FR4351364424936312303477866,482.64,EUR,2025-04-25,2025-04-30,PO829392,U013,CC219,6063,False,none
INV00003126,869222196,Ollivier Ribeiro SA SAS,FR7808989921722332061632945,7344.81,EUR,2024-02-10,2024-02-10,PO186973,U004,CC174,6061,False,none
INV00004666,315869232,Arnaud S.A. SAS,FR4661201836675254599102290,5703.51,EUR,2025-02-27,2025-03-05,PO298231,U004,CC702,6135,False,none
INV00005071,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,24975.01,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00004179,676320163,Marchal SCI,FR8220297021355690927557192,2378.28,EUR,2025-10-10,2025-10-16,PO399568,U015,CC242,6181,False,none
INV00003729,588153714,Simon S.A. SAS,FR7785695579887749242437540,8599.39,EUR,2025-08-13,2025-08-15,PO214187,U015,CC894,6061,False,none
INV00001480,310341316,Delannoy Langlois S.A.R.L. SASU,FR6557871331509839301031051,344.06,EUR,2024-07-02,2024-07-02,PO798258,U008,CC699,6061,False,none
INV00004606,518233749,Martinez SAS,FR9547735866296194311426265,3890.27,EUR,2025-08-28,2025-09-04,,U018,CC246,6181,False,none
INV00001451,294019655,Garnier SA,FR9019986798079359782071518,197.7,EUR,2024-09-11,2024-09-17,PO625738,U017,CC142,6063,False,none
INV00003450,167014508,Pires EURL,FR6708031499825080046358068,327.11,EUR,2025-10-15,2025-10-19,PO381249,U019,CC516,6135,False,none
INV00004357,187851910,Dufour Garcia S.A. SASU,FR2703037236831472760122777,1153.5,EUR,2025-06-24,2025-06-28,PO256132,U023,CC935,6181,False,none
INV00004715,562718750,Chauvin Laporte S.A.R.L. SASU,FR2809263223998213745561140,935.95,EUR,2025-12-22,2025-12-26,,U001,CC758,6228,False,none
INV00002387,484086211,Aubert SASU,FR3292840445669078263337389,4085.91,EUR,2024-09-04,2024-09-06,PO996805,U005,CC657,6181,False,none
INV00003691,438057198,Jacob S.A. SCI,FR9751877941763425073305597,1893.1,EUR,2025-02-13,2025-02-17,PO641676,U027,CC744,6065,False,none
INV00001117,135521570,Durand SA,FR4365817390637579145211823,96.58,EUR,2025-10-01,2025-10-05,PO526962,U006,CC119,6181,False,none
INV00000102,805310033,Daniel SARL SARL,FR8988728743152742054932966,19136.61,EUR,2025-07-01,2025-07-01,PO365406,U000,CC569,6228,False,none
INV00002602,540331739,Paris SAS,FR1487758030468750635190361,710.5,EUR,2024-08-22,2024-08-28,PO645013,U010,CC751,6135,False,none
INV00002462,495621372,Martins SA,FR1814244260781975437347642,2087.58,EUR,2024-07-27,2024-08-03,PO904318,U009,CC101,6065,False,none
INV00001101,274205493,Gomes Gallet S.A.R.L. SA,FR5328703203207427617075877,5774.24,EUR,2024-10-28,2024-10-28,PO371213,U023,CC749,6063,False,none
INV00001874,165726284,Gaudin Charpentier S.A. EURL,FR6595995342836440892687056,14637.12,EUR,2024-08-14,2024-08-17,PO484541,U011,CC838,6181,False,none
INV00002318,257905072,Gonzalez Bernard S.A. SAS,FR1739087884434481230834024,4064.0,EUR,2024-12-26,2024-12-29,PO943577,U001,CC437,6228,False,none
INV00002299,438057198,Jacob S.A. SCI,FR9751877941763425073305597,684.89,EUR,2024-04-06,2024-04-08,,U028,CC651,6063,False,none
INV00000070,809402445,Ollivier Bonneau S.A.S. SCI,FR6188117298068650863765991,1899.42,EUR,2025-03-27,2025-03-31,,U020,CC108,6063,False,none
INV00004391,711382675,Arnaud SA,FR1865902771670145089935889,1037.26,EUR,2024-10-11,2024-10-11,PO111366,U019,CC869,6065,False,none
INV00004683,363745458,Charrier Blondel et Fils EURL,FR7985725459606339912971024,231.08,EUR,2024-03-13,2024-03-14,PO521390,U021,CC938,6132,False,none
INV00002240,995777387,Andre EURL,FR3179808932460953962185188,492.27,EUR,2025-11-28,2025-11-30,PO238834,U009,CC153,6135,False,none
INV00003593,082677345,Ledoux SA SAS,FR3527206345911238296577242,9227.03,EUR,2025-08-17,2025-08-19,PO435059,U020,CC857,6061,False,none
INV00005092,000000000,Andre SASU,FR0992518812520566474231220,4721.09,EUR,2024-06-24,2024-07-01,PO303554,U024,CC800,6065,True,shell_company
INV00004549,442067883,Dias SARL,FR2617195535603319036890030,172.01,EUR,2025-03-20,2025-03-22,,U016,CC587,6068,False,none
INV00001221,435175183,Ledoux SAS,FR9681180715695620175370304,2351.39,EUR,2024-04-16,2024-04-22,PO662799,U014,CC237,6061,False,none
INV00003268,493759738,Faivre S.A. SASU,FR8443985298940626078701041,574.55,EUR,2024-02-19,2024-02-23,PO218168,U019,CC506,6181,False,none
INV00003103,199867980,Lopez SARL SCI,FR9828127358573065240778487,205.35,EUR,2025-09-10,2025-09-14,PO164226,U009,CC162,6132,False,none
INV00001992,556472929,Moreno EURL,FR6614492074926999699648997,139.88,EUR,2025-10-28,2025-11-03,PO695484,U018,CC535,6065,False,none
INV00001375,638546785,Hoarau SAS,FR3973505831997179110065120,5183.9,EUR,2025-04-26,2025-04-30,PO720559,U027,CC981,6061,False,none
INV00002809,005162713,De Oliveira Grenier S.A.S. EURL,FR0629635339055044817766558,669.78,EUR,2024-03-07,2024-03-14,PO979380,U017,CC825,6132,False,none
INV00003095,926442209,Regnier SAS,FR1328634255638300081867024,745.76,EUR,2025-06-25,2025-07-01,,U025,CC621,6065,False,none
INV00004367,321334803,Fontaine Perret SA SASU,FR5621288665268341559991015,745.32,EUR,2025-10-04,2025-10-06,PO704544,U025,CC909,6065,False,none
INV00002555,662532447,Masse SARL,FR6009454490149542770707057,834.02,EUR,2024-05-03,2024-05-10,PO226554,U015,CC209,6181,False,none
INV00001034,668516122,Roy Bouvet S.A.S. SASU,FR4449939089261371504165915,716.25,EUR,2025-07-24,2025-07-24,PO884490,U003,CC270,6068,False,none
INV00004006,805310033,Daniel SARL SARL,FR8988728743152742054932966,135.04,EUR,2024-07-31,2024-08-07,PO628302,U023,CC178,6063,False,none
INV00003999,357332214,Berger Guérin SARL SAS,FR0665911665535590425979270,1458.06,EUR,2025-06-11,2025-06-12,PO189208,U000,CC978,6068,False,none
INV00004738,115542622,Weber SARL,FR2664911110961798178904633,2120.91,EUR,2024-07-10,2024-07-10,PO585898,U020,CC253,6065,False,none
INV00001532,043581128,Lemonnier Chrétien S.A. EURL,FR4008172143643813000413211,7164.27,EUR,2025-09-28,2025-10-03,PO392843,U014,CC351,6228,False,none
INV00003340,175354083,Morel Chevallier S.A. SAS,FR1413695727908335090254257,9118.51,EUR,2024-10-07,2024-10-14,PO511239,U015,CC949,6135,False,none
INV00003972,556472929,Moreno EURL,FR6614492074926999699648997,178.8,EUR,2024-07-15,2024-07-20,PO126652,U028,CC450,6135,False,none
INV00002944,369155942,Paul et Fils SCI,FR9212600308356691062715312,12866.25,EUR,2025-10-06,2025-10-08,PO726738,U008,CC443,6181,False,none
INV00002245,413836702,Gonzalez EURL,FR3938497916202232883774419,4351.87,EUR,2024-10-05,2024-10-07,PO167202,U005,CC259,6135,False,none
INV00001534,016400524,Blanchet SA,FR0417839084700766177115921,2326.96,EUR,2024-03-03,2024-03-07,PO937642,U015,CC793,6181,False,none
INV00004846,103865719,Albert SA,FR9896094097052774025883586,134.11,EUR,2024-04-05,2024-04-07,PO905595,U009,CC487,6068,False,none
INV00002856,773592555,Lacombe EURL,FR6784795137116241124127238,9332.07,EUR,2025-02-11,2025-02-12,PO624972,U004,CC401,6065,False,none
INV00005105,563032826,Weber EURL,FR7547424631043796868008529,11157.63,EUR,2025-01-21,2025-01-23,PO598077,U000,CC132,6061,True,shared_iban_ring
INV00000381,852772217,Leclerc S.A.S. SA,FR9185424932149587020701601,3970.21,EUR,2024-02-09,2024-02-09,PO575111,U010,CC849,6065,False,none
INV00001504,232719374,Jacob SASU,FR1774549904530174268414593,1733.66,EUR,2024-08-20,2024-08-20,,U002,CC384,6063,False,none
INV00004497,955439376,Vaillant S.A.R.L. SASU,FR2592082832308981388158814,8383.9,EUR,2025-06-26,2025-06-26,PO254718,U028,CC843,6132,False,none
INV00002706,528168505,Brunet Girard et Fils SCI,FR3367998136462251790864168,44400.13,EUR,2025-04-14,2025-04-21,PO253924,U026,CC731,6063,False,none
INV00002379,357332214,Berger Guérin SARL SAS,FR0665911665535590425979270,952.39,EUR,2024-08-05,2024-08-08,PO316619,U012,CC171,6135,False,none
INV00003296,240084271,De Oliveira SASU,FR8171543799371240659657569,8558.65,EUR,2025-01-27,2025-02-01,PO948006,U008,CC171,6065,False,none
INV00002107,662961943,Boulay SASU,FR7091025743263039752450864,525.25,EUR,2024-04-21,2024-04-22,PO149319,U013,CC359,6181,False,none
INV00004753,799371240,Hoareau SCI,FR3905510762091843579786305,10583.76,EUR,2024-10-30,2024-11-03,PO192563,U000,CC677,6065,False,none
INV00003842,522047277,Colin Lecoq et Fils SCI,FR5564474212309407778097339,1844.83,EUR,2025-08-09,2025-08-14,PO845469,U010,CC928,6063,False,none
INV00002407,432225913,Ruiz Rémy SA SASU,FR8391090326714949819421794,29.87,EUR,2025-02-13,2025-02-14,PO859338,U020,CC464,6228,False,none
INV00000233,872050614,Chauvin SASU,FR7044090797727810509222161,803.72,EUR,2025-03-28,2025-04-03,PO239158,U011,CC402,6068,False,none
INV00003967,792499125,Gillet S.A.R.L. SA,FR9743356708604145456350200,630.01,EUR,2025-08-07,2025-08-07,PO674739,U024,CC177,6061,False,none
INV00001126,257905072,Gonzalez Bernard S.A. SAS,FR1739087884434481230834024,936.17,EUR,2025-03-27,2025-04-02,PO238094,U012,CC721,6063,False,none
INV00004707,484086211,Aubert SASU,FR3292840445669078263337389,125.85,EUR,2024-07-13,2024-07-20,PO604770,U018,CC844,6061,False,none
INV00001964,669096705,Roux SAS,FR0683584168784991216558523,401.58,EUR,2025-03-12,2025-03-17,PO156307,U000,CC811,6181,False,none
INV00000633,269166978,Pasquier Laurent S.A. SCI,FR6256342160733754330365414,46.58,EUR,2024-06-06,2024-06-12,PO810828,U015,CC456,6181,False,none
INV00002499,792499125,Gillet S.A.R.L. SA,FR9743356708604145456350200,1018.22,EUR,2024-07-09,2024-07-09,,U025,CC382,6061,False,none
INV00000415,895798687,Bigot SASU,FR0482911467866912517785289,630.41,EUR,2024-12-23,2024-12-29,PO617708,U009,CC340,6068,False,none
INV00001501,829221699,François EURL,FR9393110059129751910231211,532.6,EUR,2024-05-05,2024-05-11,,U006,CC931,6132,False,none
INV00002842,210470952,Cousin Pereira S.A.R.L. SCI,FR2248251353465549471709991,315.0,EUR,2024-03-22,2024-03-22,PO144289,U014,CC309,6135,False,none
INV00000911,776945314,Neveu SASU,FR6070866882634351751830469,702.52,EUR,2024-07-12,2024-07-17,PO708934,U011,CC698,6181,False,none
INV00000996,754558845,Ledoux S.A.R.L. SARL,FR1131139500168094149150762,776.93,EUR,2024-11-14,2024-11-17,PO443005,U005,CC619,6135,False,none
INV00004153,564139537,Parent S.A. SARL,FR0619399091699854353462475,1196.35,EUR,2024-09-06,2024-09-13,PO836094,U003,CC714,6181,False,none
INV00004058,532787747,Faivre SASU,FR2129751702814069375150939,870.08,EUR,2024-12-15,2024-12-22,,U002,CC449,6065,False,none
INV00003428,135290965,Carlier S.A.S. SARL,FR3288718981312920875102932,206.27,EUR,2025-04-06,2025-04-12,PO831126,U029,CC728,6068,False,none
INV00004672,816934060,Carre SASU,FR2865905151864492519254629,378.24,EUR,2025-03-25,2025-03-31,PO836660,U014,CC547,6065,False,none
INV00000017,773592555,Lacombe EURL,FR6784795137116241124127238,1248.21,EUR,2025-12-10,2025-12-17,PO133278,U010,CC182,6065,False,none
INV00002895,995777387,Andre EURL,FR3179808932460953962185188,348.72,EUR,2025-11-16,2025-11-22,PO872158,U011,CC170,6135,False,none
INV00001893,004786863,Boulay et Fils SAS,FR9374907539989354492683158,4606.21,EUR,2025-09-13,2025-09-14,PO131962,U027,CC837,6063,False,none
INV00001902,551884422,Buisson et Fils SCI,FR0377661830671985546015851,252.45,EUR,2025-01-21,2025-01-23,PO598077,U000,CC132,6061,False,none
INV00004502,374741124,Hervé Sanchez S.A.S. SA,FR2338984690819740056435023,483.86,EUR,2025-08-03,2025-08-09,PO417072,U001,CC652,6228,False,none
INV00000596,711116152,Michaud SAS,FR7694278816580392827229927,69.31,EUR,2024-12-04,2024-12-06,,U024,CC194,6181,False,none
INV00001436,999347687,Poirier SARL,FR4172322903102879508304405,11826.22,EUR,2025-08-29,2025-08-30,PO375487,U014,CC919,6068,False,none
INV00002292,522675289,Alexandre SA,FR7004735047639283199529800,2627.89,EUR,2025-08-07,2025-08-10,PO527304,U028,CC864,6063,False,none
INV00004728,143866322,Cousin SA SAS,FR2584993231234266980690872,1707.19,EUR,2024-06-05,2024-06-06,PO367054,U026,CC974,6068,False,none
INV00004899,434266179,Klein SCI,FR8533305912662015720185962,1552.51,EUR,2024-04-14,2024-04-21,PO250914,U016,CC283,6181,False,none
INV00004689,413435240,Fernandez Lemoine S.A.R.L. SASU,FR8488861015819956046618398,506.86,EUR,2024-12-16,2024-12-23,PO876366,U008,CC245,6065,False,none
INV00001323,165726284,Gaudin Charpentier S.A. EURL,FR6595995342836440892687056,270.43,EUR,2024-02-21,2024-02-21,PO214655,U003,CC334,6061,False,none
INV00000371,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,39240.39,EUR,2024-02-16,2024-02-22,PO376002,U019,CC949,6132,False,none
INV00002167,725217525,Gay et Fils SASU,FR6831670450232902822700934,382.66,EUR,2024-02-01,2024-02-05,PO320012,U006,CC807,6065,False,none
INV00004411,869261796,Bodin Lelièvre S.A.R.L. SCI,FR7421753540838663177971775,1652.3,EUR,2024-11-08,2024-11-14,PO349682,U000,CC423,6228,False,none
INV00000652,651827553,Alexandre SARL SARL,FR4121269428946420362586314,615.78,EUR,2025-11-28,2025-11-28,PO644675,U028,CC901,6132,False,none
INV00000598,800439735,Breton Durand SA SA,FR5358752568065625904599080,159.92,EUR,2025-12-09,2025-12-15,PO869584,U013,CC870,6063,False,none
INV00000676,418328569,Lagarde SARL,FR4663213580040104145964229,489.46,EUR,2024-05-27,2024-05-30,PO484880,U026,CC236,6135,False,none
INV00000238,527047743,Aubry EURL,FR3775955872096289365435884,5717.02,EUR,2024-05-20,2024-05-23,PO184891,U019,CC443,6061,False,none
INV00003634,903521356,Joseph SCI,FR8891872401078356743000389,1110.54,EUR,2024-09-25,2024-10-02,PO859293,U022,CC867,6061,False,none
INV00004056,374741124,Hervé Sanchez S.A.S. SA,FR2338984690819740056435023,1332.56,EUR,2024-10-17,2024-10-24,PO525075,U021,CC603,6063,False,none
INV00003574,057202590,Gros SA,FR3823945354614707986321061,7839.15,EUR,2024-07-27,2024-07-31,PO813085,U029,CC102,6181,False,none
INV00002784,159399824,Besnard EURL,FR4194620726629250817760299,1216.29,EUR,2025-11-25,2025-12-02,PO940212,U023,CC190,6132,False,none
INV00001220,797403447,Guilbert EURL,FR7376767721903404384279788,3128.32,EUR,2024-02-25,2024-02-28,,U002,CC215,6228,False,none
INV00000075,034505415,Berthelot SA,FR5814876963938276153966958,1089.71,EUR,2024-02-10,2024-02-17,PO264631,U000,CC455,6135,False,none
INV00001632,799650752,Le Roux Bailly SA SAS,FR6031739363854678544587717,857.77,EUR,2025-02-07,2025-02-10,PO866773,U002,CC800,6181,False,none
INV00002714,058651850,Bernard Boulay SA SASU,FR7178686337524310690331190,5241.06,EUR,2024-01-22,2024-01-22,PO998951,U011,CC511,6065,False,none
INV00004917,321334803,Fontaine Perret SA SASU,FR5621288665268341559991015,16543.58,EUR,2025-04-01,2025-04-03,PO975853,U028,CC692,6228,False,none
INV00003317,933472122,Hamon SASU,FR8116517680866281372143308,3695.17,EUR,2024-07-08,2024-07-10,PO440564,U002,CC800,6061,False,none
INV00002937,509839301,Moreno SA SARL,FR7886518506716572628498776,2017.15,EUR,2024-01-14,2024-01-15,PO368534,U010,CC856,6065,False,none
INV00005029,892687056,Brunet S.A.R.L. S.A.R.L.,FR8420952004615265461033993,147.53,EUR,2025-04-25,2025-04-27,PO396451,U000,CC577,6068,True,duplicate_fuzzy
INV00005119,165024238,Regnier Besnard S.A. SASU,FR5240507648717754619924065,11362.02,EUR,2025-11-23,2025-11-26,PO938641,U016,CC468,6228,True,shared_iban_ring
INV00003336,010393087,Hebert S.A.R.L. EURL,FR5941241513152854781506185,83.35,EUR,2025-04-04,2025-04-10,PO665071,U019,CC693,6132,False,none
INV00002264,564139537,Parent S.A. SARL,FR0619399091699854353462475,86.38,EUR,2024-09-07,2024-09-12,PO248646,U025,CC719,6065,False,none
INV00005072,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,24893.61,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00004387,706324241,Charpentier S.A.R.L. EURL,FR5896136715778711216636515,1883.96,EUR,2025-09-09,2025-09-15,PO727675,U000,CC441,6065,False,none
INV00002405,159399824,Besnard EURL,FR4194620726629250817760299,1314.3,EUR,2025-02-06,2025-02-06,PO233920,U012,CC236,6135,False,none
INV00001746,518233749,Martinez SAS,FR9547735866296194311426265,4811.87,EUR,2025-11-28,2025-12-04,PO675932,U025,CC969,6065,False,none
INV00000096,995777387,Andre EURL,FR3179808932460953962185188,975.21,EUR,2024-02-09,2024-02-11,PO439173,U014,CC125,6065,False,none
INV00004822,004786863,Boulay et Fils SAS,FR9374907539989354492683158,953.1,EUR,2024-03-12,2024-03-16,PO669402,U021,CC182,6068,False,none
INV00001881,529042284,Bourgeois SARL SAS,FR9324420438057198386384066,3798.72,EUR,2025-05-03,2025-05-10,PO274432,U019,CC734,6061,False,none
INV00001539,339845461,Pascal SAS,FR2652924075536668459090225,6761.35,EUR,2024-05-18,2024-05-21,PO326041,U013,CC893,6065,False,none
INV00002144,943969078,Pelletier Collet S.A. SCI,FR3710742799077262570165804,905.12,EUR,2024-06-04,2024-06-08,PO319273,U011,CC935,6132,False,none
INV00000621,865890260,Royer et Fils SAS,FR3684148460191344389982780,2342.71,EUR,2025-02-22,2025-03-01,,U022,CC440,6068,False,none
INV00003528,727875588,Gérard SASU,FR9599934768701462638380657,5378.82,EUR,2025-12-28,2025-12-28,PO648984,U027,CC628,6181,False,none
INV00003878,562718750,Chauvin Laporte S.A.R.L. SASU,FR2809263223998213745561140,5156.46,EUR,2024-11-03,2024-11-05,PO164274,U025,CC713,6065,False,none
INV00000566,788728743,Hernandez SA,FR2552809242875721586241502,1388.66,EUR,2025-01-18,2025-01-21,PO166240,U007,CC198,6065,False,none
INV00004640,628900287,Dupont SA,FR1072311127128524648449411,992.54,EUR,2024-05-12,2024-05-16,PO587437,U010,CC112,6065,False,none
